# Baseball Manager player database — edit this file; SQLite migration planned
season,pool,teamAbbr,rosterLevel,id,name,role,age,salaryKrw,potential,targetOvr,generated,bats,throws,pa,woba,iso,bbPct,kPct,sb,ip,era,fip,k9,bb9,gs,games,pitchingStyle
2026,roster,SSG,farm,5baf9cf1-5690-4cfa-829e-efd63d1f824a,김도윤,SS,21,,81,60,,,,380,0.32607142857142857,0.12428571428571429,0.07625000000000001,0.21107142857142858,12,,,,,,,,
2026,roster,SSG,farm,3db90017-38ef-4b7a-bac9-6858fa7fa211,이서준,CF,20,,79,57,,,,380,0.31642857142857145,0.11571428571428571,0.07250000000000001,0.21642857142857144,10,,,,,,,,
2026,roster,SSG,farm,fcba314d-c480-4de5-926f-7864dde28c15,박민호,SP,21,,83,58,,,,,,,,,,114,5.05,4.871428571428572,6.982142857142857,3.882142857142857,19,22,overhand
2026,roster,SSG,farm,0e3d0111-7272-49f4-8621-91f74ac18283,최재민,C,22,,73,55,,,,380,0.31,0.11,0.07,0.22,2,,,,,,,,
2026,roster,SSG,farm,3cc73eed-dd19-4451-9229-a4e8c9dfe904,김태양,SP,20,,80,54,,,,,,,,,,109,5.25,5.042857142857143,6.339285714285714,4.039285714285715,18,22,overhand
2026,roster,SSG,farm,46651e81-a2e1-4ad3-82fd-4841d3efefe1,한지훈,3B,21,,75,53,,,,380,0.30357142857142855,0.10428571428571429,0.0675,0.22357142857142856,1,,,,,,,,
2026,roster,SSG,farm,7de33bef-6ec8-4790-bc8a-195f06751727,오승민,RP,22,,72,52,,,,,,,,,,36,5.3500000000000005,5.128571428571428,6.017857142857143,4.117857142857143,0,34,underhand
2026,roster,SSG,farm,2a177570-c00e-4085-83c5-8268b152efe5,정우진,RF,20,,74,51,,,,380,0.29714285714285715,0.09857142857142857,0.065,0.22714285714285715,1,,,,,,,,
2026,roster,SSG,farm,caba048d-7644-4900-ad7f-f809f02f4353,이민재,RP,19,,71,50,,,,,,,,,,35,5.45,5.214285714285714,5.696428571428571,4.196428571428571,0,34,overhand
2026,roster,SSG,farm,ed94ceaa-df90-4603-aca5-4b9572d4bd5c,장서연,2B,21,,73,49,,,,380,0.2907142857142857,0.09285714285714286,0.0625,0.2307142857142857,3,,,,,,,,
2026,roster,SSG,farm,d866b078-afb6-4c07-a3d9-79a54ce8de69,윤호준,SP,20,,77,48,,,,,,,,,,100,5.55,5.3,5.375,4.275,17,21,overhand
2026,roster,SSG,farm,bad8632c-1365-4546-ab57-61f4ab816425,신우진,LF,19,,72,47,,,,380,0.2842857142857143,0.08714285714285715,0.060000000000000005,0.2342857142857143,0,,,,,,,,
2026,roster,SSG,farm,493af62a-6848-4ff8-94e2-9b4dbc51e752,박재훈,RP,21,,70,46,,,,,,,,,,33,5.65,5.385714285714286,5.053571428571429,4.353571428571429,0,32,overhand
2026,roster,SSG,farm,b87080dd-64ce-45f9-8c4c-82bcf7194424,김준혁,1B,20,,71,45,,,,380,0.27785714285714286,0.08142857142857143,0.05750000000000001,0.23785714285714285,0,,,,,,,,
2026,roster,SSG,farm,4ea0384d-a618-483b-ab7e-d681c3a10386,김현민,DH,22,,77,58,,,,380,0.3196428571428571,0.11857142857142858,0.07375000000000001,0.21464285714285714,3,,,,,,,,
2026,roster,SSG,farm,e2d2bbc0-e452-4f50-84e3-daffe055aad8,이도현,SS,19,,81,56,,,,380,0.3132142857142857,0.11285714285714286,0.07125000000000001,0.21821428571428572,9,,,,,,,,
2026,roster,SSG,farm,29dafe1b-d305-4aab-baa1-13dec256b8f9,박준혁,CF,20,,78,55,,,,380,0.31,0.11,0.07,0.22,8,,,,,,,,
2026,roster,SSG,farm,136e3e40-a7b7-470b-98dc-9940b3eed579,최민성,C,21,,73,54,,,,380,0.3067857142857143,0.10714285714285714,0.06875,0.22178571428571428,2,,,,,,,,
2026,roster,SSG,farm,2ef87801-f051-4ee8-a601-41b6f1fbcb04,한동욱,3B,20,,75,53,,,,380,0.30357142857142855,0.10428571428571429,0.0675,0.22357142857142856,1,,,,,,,,
2026,roster,SSG,farm,bc613a31-fc5a-4b92-a581-3456d2255426,정태민,RF,19,,76,52,,,,380,0.3003571428571429,0.10142857142857142,0.06625,0.22535714285714287,1,,,,,,,,
2026,roster,SSG,farm,0962038e-399f-4a10-b1b2-09259efcdfae,윤재원,2B,22,,72,51,,,,380,0.29714285714285715,0.09857142857142857,0.065,0.22714285714285715,5,,,,,,,,
2026,roster,SSG,farm,8642cd8d-a612-4f40-a37e-27deddac0791,김승현,SP,21,,80,57,,,,,,,,,,113,5.1000000000000005,4.914285714285715,6.821428571428571,3.9214285714285713,18,22,overhand
2026,roster,SSG,farm,0f6d3d15-fc65-46f9-94c0-cdd0c765a04d,오준서,SP,20,,79,54,,,,,,,,,,109,5.25,5.042857142857143,6.339285714285714,4.039285714285715,18,22,overhand
2026,roster,SSG,farm,60a1a863-a2ed-494f-8ddc-b2a246945d49,배민수,RP,19,,71,50,,,,,,,,,,35,5.45,5.214285714285714,5.696428571428571,4.196428571428571,0,34,threeQuarter
2026,roster,SSG,farm,223b535d-f832-41e1-909a-47e8e3ee94f9,신재원,RP,22,,70,49,,,,,,,,,,35,5.5,5.257142857142857,5.535714285714286,4.235714285714286,0,33,overhand
2026,roster,SSG,farm,cc177508-16da-46b9-b073-9fdc641caaa5,류승민,LF,18,,77,48,,,,380,0.2875,0.09,0.061250000000000006,0.2325,0,,,,,,,,
2026,roster,SSG,farm,1b1dc272-45e1-4b29-89f6-ff892dd860a9,홍성민,RP,21,,69,47,,,,,,,,,,34,5.6000000000000005,5.3428571428571425,5.214285714285714,4.314285714285714,0,33,threeQuarter
2026,roster,SSG,farm,73b96d19-e1b0-4b88-9dea-ef290700f0c1,강태민,RP,20,,68,46,,,,,,,,,,33,5.65,5.385714285714286,5.053571428571429,4.353571428571429,0,32,threeQuarter
2026,roster,키움,first,524b651c-e411-4073-a01a-1c79144c721f,이정후,CF,28,1100000000,92,76,,L,R,520,0.41607142857142854,0.2042857142857143,0.11125000000000002,0.16107142857142856,34,,,,,,,,
2026,roster,키움,first,e4395669-5d1e-4710-b28c-3ed963796894,김혜성,2B,27,650000000,86,70,,L,R,520,0.39035714285714285,0.18142857142857144,0.10125,0.17535714285714285,28,,,,,,,,
2026,roster,키움,first,f5fae5fa-4e5d-4e03-845a-8314ea661eb4,송성문,3B,30,300000000,,64,,L,R,520,0.3839285714285714,0.1757142857142857,0.09875,0.17892857142857144,10,,,,,,,,
2026,roster,키움,first,ba577b5b-e81a-4be4-a53e-4ddbff1f0da6,김웅빈,1B,30,42000000,84,63,,L,R,520,0.3775,0.16999999999999998,0.09625,0.1825,10,,,,,,,,
2026,roster,키움,first,ad413e0d-98ad-4053-a162-560d3031baeb,이용규,LF,41,120000000,,62,,L,L,520,0.37107142857142855,0.16428571428571428,0.09375000000000001,0.18607142857142855,9,,,,,,,,
2026,roster,키움,first,0a6ffb9c-3d35-4126-91eb-7a04b9ab57cb,박동원,C,36,500000000,,69,,R,R,223,0.3751,0.185,0.15695067264573992,0.23766816143497757,0,,,,,,,,
2026,roster,키움,first,f0708870-049d-4d3c-91b6-9b4328141d93,임병욱,SS,31,58000000,,63,,L,R,520,0.36464285714285716,0.15857142857142859,0.09125000000000001,0.18964285714285714,21,,,,,,,,
2026,roster,키움,first,bfa01866-40ee-4502-a7eb-8fc9b9cb862a,김재현,C,33,100000000,,59,,R,R,520,0.36142857142857143,0.15571428571428572,0.09000000000000001,0.19142857142857142,8,,,,,,,,
2026,roster,키움,first,bfc56461-8eff-4556-ae2d-f6d1e8fb833e,박주홍,DH,25,55000000,,59,,L,L,520,0.3582142857142857,0.15285714285714286,0.08875000000000001,0.19321428571428573,7,,,,,,,,
2026,roster,키움,first,23a579ec-f8ec-4a5b-89c1-1625ae3b2e77,김성민,RP,32,90000000,,68,,L,L,,,,,,,,,,,,,,overhand
2026,roster,키움,first,9a38ebfb-b2fe-4c7f-864f-a77cef059cf4,오태곤,1B,35,500000000,,57,,R,R,380,0.3485714285714286,0.1442857142857143,0.085,0.19857142857142857,6,,,,,,,,
2026,roster,키움,first,eec2b96b-bda4-4245-9d40-5752f13c8e99,이재원,SS,24,140000000,78,66,,,,380,0.34535714285714286,0.14142857142857143,0.08375,0.20035714285714284,17,,,,,,,,
2026,roster,키움,first,61f6326a-f50f-4cc2-8351-4f7670033307,김동혁,2B,26,45000000,,58,,L,L,380,0.34214285714285714,0.13857142857142857,0.0825,0.20214285714285715,16,,,,,,,,
2026,roster,키움,first,b40da30a-fd6e-4334-b8b1-68d81fa83649,앤더슨,SP,28,700000000,,81,,,,,,,,,,147,3.9000000000000004,3.8857142857142857,10.678571428571429,2.9785714285714286,24,26,underhand
2026,roster,키움,first,e6c26cf7-5ca4-48b8-bbda-b9bce2bef4c9,하영민,SP,31,210000000,,67,,R,R,,,,,,,141,4.1000000000000005,4.057142857142857,10.035714285714285,3.1357142857142857,23,25,sidearm
2026,roster,키움,first,bff39af4-891a-4ca5-abfa-94e572e995c3,김민,SP,26,280000000,,74,,,,,,,,,,137,4.25,4.185714285714286,9.553571428571429,3.2535714285714286,22,25,overhand
2026,roster,키움,first,58291a26-05df-4690-b556-61ece6157a91,이로운,SP,22,200000000,80,65,,R,R,,,,,,,134,4.3500000000000005,4.271428571428571,9.232142857142858,3.3321428571428573,22,24,overhand
2026,roster,키움,first,6d57edd0-f66c-4bf8-96ca-3de00581be22,박윤성,SP,22,60000000,78,64,,R,R,,,,,,,131,4.45,4.357142857142858,8.910714285714285,3.4107142857142856,21,24,overhand
2026,roster,키움,first,1546330c-7618-4c22-94b8-3613bf49ef7b,조영우,RP,30,260000000,,76,,,,,,,,,,49,4.15,4.1,9.875,3.175,0,41,sidearm
2026,roster,키움,first,4f4d1cdb-0268-4706-84f3-3c7446b163b5,김성훈,RP,29,230000000,,74,,,,,,,,,,48,4.25,4.185714285714286,9.553571428571429,3.2535714285714286,0,40,threeQuarter
2026,roster,키움,first,c1d5cc35-adf8-43ec-a617-c2199e69c39b,원종현,RP,39,500000000,,54,,R,,,,,,,,47,4.3500000000000005,4.271428571428571,9.232142857142858,3.3321428571428573,0,40,underhand
2026,roster,키움,first,3a48117b-fabe-413c-8712-86be1702e0a0,이태양,RP,19,30000000,,54,,R,R,,,,,,,47,4.4,4.314285714285714,9.071428571428571,3.3714285714285714,0,40,threeQuarter
2026,roster,키움,first,1eb433b7-492a-4b92-9141-f0dd1cef951f,박상원,RP,26,150000000,,69,,,,,,,,,,46,4.5,4.4,8.75,3.45,0,39,overhand
2026,roster,키움,first,72e2e45a-77dd-48e9-9c58-c0421f88a097,김재윤,RP,36,800000000,,53,,R,R,,,,,,,45,4.55,4.442857142857143,8.589285714285715,3.4892857142857143,0,39,overhand
2026,roster,키움,first,242b5028-1c8b-4974-afe7-b07429381210,최원준,RP,24,120000000,,67,,,,,,,,,,44,4.6000000000000005,4.485714285714286,8.428571428571429,3.5285714285714285,0,38,overhand
2026,roster,키움,first,563104fb-3984-469f-9670-59470ae0ccb8,이민우,RP,33,56000000,74,52,,R,R,,,,,,,44,4.65,4.5285714285714285,8.267857142857142,3.567857142857143,0,38,overhand
2026,roster,키움,farm,ddda7209-82d9-445a-81e6-e813bef8f107,박준서,SS,21,,80,58,,,,380,0.3196428571428571,0.11857142857142858,0.07375000000000001,0.21464285714285714,10,,,,,,,,
2026,roster,키움,farm,915d1534-0065-46a7-b4a8-b848a1d27424,김민수,CF,20,,78,55,,,,380,0.31,0.11,0.07,0.22,8,,,,,,,,
2026,roster,키움,farm,adb2c2d4-9d71-458d-ade6-6e18be4faf12,이태민,SP,21,,82,56,,,,,,,,,,111,5.15,4.957142857142857,6.660714285714286,3.960714285714286,18,22,overhand
2026,roster,키움,farm,bc185ece-477c-4994-8b3e-254ac48c2725,최동현,C,22,,72,54,,,,380,0.3067857142857143,0.10714285714285714,0.06875,0.22178571428571428,2,,,,,,,,
2026,roster,키움,farm,ee18170e-892f-4254-b3bc-de082f87170c,정우성,SP,20,,79,53,,,,,,,,,,107,5.3,5.085714285714285,6.178571428571429,4.078571428571428,18,22,overhand
2026,roster,키움,farm,86951ad2-c806-4a06-80bc-eb53cd33d405,한승민,3B,21,,74,52,,,,380,0.3003571428571429,0.10142857142857142,0.06625,0.22535714285714287,1,,,,,,,,
2026,roster,키움,farm,08c8f547-4296-4a0e-96ab-18cba3093287,오민재,RP,22,,71,51,,,,,,,,,,36,5.4,5.171428571428572,5.857142857142858,4.1571428571428575,0,34,sidearm
2026,roster,키움,farm,835826ac-9a2e-4fc1-8b08-68d08bd9cd3e,윤서진,RF,20,,73,50,,,,380,0.29392857142857143,0.09571428571428571,0.06375,0.22892857142857143,0,,,,,,,,
2026,roster,키움,farm,b0f44783-b93a-4261-9f63-5b43f299d726,김도현,RP,19,,70,49,,,,,,,,,,35,5.5,5.257142857142857,5.535714285714286,4.235714285714286,0,33,overhand
2026,roster,키움,farm,ab8bd43b-a982-4872-a614-3cb10f70a288,장민우,2B,21,,72,48,,,,380,0.2875,0.09,0.061250000000000006,0.2325,3,,,,,,,,
2026,roster,키움,farm,224cf91b-757f-46dd-8f1a-413bf7840380,박서준,SP,20,,76,47,,,,,,,,,,99,5.6000000000000005,5.3428571428571425,5.214285714285714,4.314285714285714,16,21,overhand
2026,roster,키움,farm,a7a37858-13d0-42e8-980f-8e3dd571155a,신재훈,LF,19,,71,46,,,,380,0.2810714285714286,0.08428571428571428,0.058750000000000004,0.23607142857142857,0,,,,,,,,
2026,roster,키움,farm,8c63ffb2-ccf5-4fb6-ba85-1e75538a4949,이준호,RP,21,,69,45,,,,,,,,,,33,5.7,5.428571428571429,4.892857142857142,4.392857142857143,0,32,sidearm
2026,roster,키움,farm,a5eb28e7-7ff8-40ec-a365-2c341d90ce0b,김우성,1B,20,,70,44,,,,380,0.27464285714285713,0.07857142857142857,0.05625000000000001,0.23964285714285716,0,,,,,,,,
2026,roster,키움,farm,9dcf59d0-5ddd-478d-bf48-dad3bce2bb3c,김태연,DH,22,,76,57,,,,380,0.31642857142857145,0.11571428571428571,0.07250000000000001,0.21642857142857144,3,,,,,,,,
2026,roster,키움,farm,9ce21ae5-0669-4fe5-a3ba-37e7a84ecee5,이성민,SS,19,,80,55,,,,380,0.31,0.11,0.07,0.22,8,,,,,,,,
2026,roster,키움,farm,d16a732d-fabd-46c7-899a-e7744a17e13c,박지후,CF,20,,77,54,,,,380,0.3067857142857143,0.10714285714285714,0.06875,0.22178571428571428,7,,,,,,,,
2026,roster,키움,farm,a6f202c0-5450-4095-8b99-15b9f39e4a1f,최우빈,C,21,,72,53,,,,380,0.30357142857142855,0.10428571428571429,0.0675,0.22357142857142856,1,,,,,,,,
2026,roster,키움,farm,aed1b164-5453-47db-9401-508900aceb87,한재민,3B,20,,74,52,,,,380,0.3003571428571429,0.10142857142857142,0.06625,0.22535714285714287,1,,,,,,,,
2026,roster,키움,farm,5dca7240-1c69-4ce9-9bd5-24cae7f83a24,정하늘,RF,19,,75,51,,,,380,0.29714285714285715,0.09857142857142857,0.065,0.22714285714285715,1,,,,,,,,
2026,roster,키움,farm,20052a4f-c023-4a51-a8ac-3937bd1826bd,윤도윤,2B,22,,71,50,,,,380,0.29392857142857143,0.09571428571428571,0.06375,0.22892857142857143,4,,,,,,,,
2026,roster,키움,farm,61d14f77-d020-4b66-815f-36283ddee834,김민재,SP,21,,79,56,,,,,,,,,,111,5.15,4.957142857142857,6.660714285714286,3.960714285714286,18,22,overhand
2026,roster,키움,farm,0bbc8f66-495e-497f-868e-fce2d356ae0c,오승준,SP,20,,78,53,,,,,,,,,,107,5.3,5.085714285714285,6.178571428571429,4.078571428571428,18,22,overhand
2026,roster,키움,farm,99986e15-8ba8-4798-bb77-2ce69a854ac7,배성훈,RP,19,,70,49,,,,,,,,,,35,5.5,5.257142857142857,5.535714285714286,4.235714285714286,0,33,overhand
2026,roster,키움,farm,be0b4981-f77d-4274-af8b-ec385c1e339c,신우진,RP,22,,69,48,,,,,,,,,,34,5.55,5.3,5.375,4.275,0,33,threeQuarter
2026,roster,키움,farm,375a11a5-d145-4043-ac80-754257d5736c,장민성,LF,18,,76,47,,,,380,0.2842857142857143,0.08714285714285715,0.060000000000000005,0.2342857142857143,0,,,,,,,,
2026,roster,키움,farm,7caef236-3b37-4219-8236-bc68509f71e6,류태양,RP,21,,68,46,,,,,,,,,,33,5.65,5.385714285714286,5.053571428571429,4.353571428571429,0,32,overhand
2026,roster,키움,farm,ab3db9a6-2972-4391-9b28-e48fa001858d,홍준영,RP,20,,67,45,,,,,,,,,,33,5.7,5.428571428571429,4.892857142857142,4.392857142857143,0,32,overhand
2026,roster,KT,first,4904fb4e-963b-41f4-9c0e-5b8ea8adb8bb,강백호,1B,27,900000000,91,69,,L,R,289,0.41964999999999997,0.26599999999999996,0.10726643598615918,0.21107266435986158,0,,,,,,,,
2026,roster,KT,first,e379024a-7f7e-4cba-b6d7-8a0b49afb336,알몬테,LF,37,5250000000,,68,,S,R,520,0.40321428571428575,0.19285714285714287,0.10625000000000001,0.1682142857142857,12,,,,,,,,
2026,roster,KT,first,ce771352-0254-41f9-8c59-9c84071063e0,김상수,2B,36,400000000,,63,,R,R,240,0.3874,0.05,0.1375,0.1125,0,,,,,,,,
2026,roster,KT,first,e8a04edc-5165-4ff8-97bb-9da29b63b51a,장성우,C,36,300000000,,65,,R,R,520,0.3871428571428571,0.17857142857142858,0.1,0.17714285714285716,11,,,,,,,,
2026,roster,KT,first,65628c12-1f5a-4f88-925f-e5d7068c451a,배정대,CF,31,260000000,,68,,R,R,520,0.3839285714285714,0.1757142857142857,0.09875,0.17892857142857144,26,,,,,,,,
2026,roster,KT,first,ebbf1d9a-d2ff-4121-a057-dad2ab8dcf13,오윤석,3B,34,135000000,,63,,R,R,520,0.3775,0.16999999999999998,0.09625,0.1825,10,,,,,,,,
2026,roster,KT,first,0e0f608e-a4ed-446d-bba7-ac2563834341,황재균,3B,39,500000000,,62,,R,R,520,0.3742857142857143,0.16714285714285715,0.095,0.18428571428571427,9,,,,,,,,
2026,roster,KT,first,18a651b5-3c6b-46eb-9d77-9a37a446b838,김민혁,RF,31,290000000,,61,,L,R,520,0.3678571428571429,0.16142857142857142,0.09250000000000001,0.18785714285714286,8,,,,,,,,
2026,roster,KT,first,4f646440-e1f6-41b3-8e7a-2619441f8544,조용호,DH,37,150000000,,60,,L,R,520,0.36464285714285716,0.15857142857142859,0.09125000000000001,0.18964285714285714,8,,,,,,,,
2026,roster,KT,first,d0937be5-db8c-49de-b92d-df78dfcd6bf2,심우준,SS,31,400000000,,58,,R,R,222,0.352,0.08000000000000002,0.11711711711711711,0.16666666666666666,0,,,,,,,,
2026,roster,KT,first,a5507c69-6f7c-4a98-90a5-d2f7e0fc6c87,김현수,C,38,800000000,,58,,L,R,314,0.3666,0.11500000000000005,0.09872611464968153,0.10828025477707007,0,,,,,,,,
2026,roster,KT,first,3ef85ee0-61c1-46dd-9311-666e4ddb002f,박경수,2B,42,160000000,,60,,R,R,380,0.35178571428571426,0.14714285714285713,0.08625000000000001,0.19678571428571429,18,,,,,,,,
2026,roster,KT,first,14c277d7-a58d-4c9e-8ef1-4223accf6f84,이상동,RP,31,100000000,,67,,R,R,,,,,,,,,,,,,,sidearm
2026,roster,KT,first,c1419e6d-ef9e-4662-9128-6342b31bacb9,고영표,SP,35,2600000000,,66,,R,,,,,,,,74,4.38,2.8027027027027027,9.85135135135135,1.4594594594594594,10,13,underhand
2026,roster,KT,first,66ebbd04-1ccb-42fb-accf-6db06793dc5a,쿠에바스,SP,36,10000000000,,70,,S,R,,,,,,,150,3.8000000000000003,3.8,11,2.9,24,26,underhand
2026,roster,KT,first,1e24e042-9742-49fe-9d03-33195c31e2a8,소형준,SP,25,330000000,,68,,R,R,,,,,,,144,4,3.9714285714285715,10.357142857142858,3.057142857142857,23,25,threeQuarter
2026,roster,KT,first,d77437e2-99d6-4e10-8a64-23ca8769a23f,주권,SP,31,150000000,83,67,,R,R,,,,,,,140,4.15,4.1,9.875,3.175,23,25,threeQuarter
2026,roster,KT,first,9e99b67e-a50c-429b-9845-f306060cc4ce,유준규,SP,24,34000000,80,65,,L,R,,,,,,,136,4.3,4.228571428571429,9.392857142857142,3.2928571428571427,22,25,threeQuarter
2026,roster,KT,first,3e2e9886-0e9c-4aa3-a509-bd851712e472,박영현,RP,23,300000000,,57,,R,R,,,,,,,51,3.95,3.928571428571429,10.517857142857142,3.017857142857143,0,42,overhand
2026,roster,KT,first,43075f96-e695-4ecb-bc60-64f8b8a6f924,김재윤,RP,36,800000000,,56,,R,R,,,,,,,50,4.050000000000001,4.014285714285714,10.196428571428571,3.0964285714285715,0,42,threeQuarter
2026,roster,KT,first,993d8e3c-443c-4869-bb7a-0b406dbd9e6e,이상화,RP,38,40000000,,55,,R,R,,,,,,,49,4.2,4.142857142857143,9.714285714285715,3.2142857142857144,0,41,threeQuarter
2026,roster,KT,first,501c404d-1331-4bf0-82c2-af5d881ebc63,박시영,RP,37,50000000,,54,,R,R,,,,,,,48,4.3,4.228571428571429,9.392857142857142,3.2928571428571427,0,40,threeQuarter
2026,roster,KT,first,19e62763-af59-43bd-9f6c-a76224540015,김민석,C,21,32000000,,47,,R,R,,,,,,,,,,,,,,
2026,roster,KT,first,22916b35-8631-4561-af75-98f6c7513327,오유진,RP,26,150000000,,69,,,,,,,,,,46,4.5,4.4,8.75,3.45,0,39,overhand
2026,roster,KT,first,c79e323b-41ce-481f-a56d-7f4dae610b34,박준영,RP,25,130000000,,68,,,,,,,,,,45,4.55,4.442857142857143,8.589285714285715,3.4892857142857143,0,39,threeQuarter
2026,roster,KT,first,be1348e9-25ea-47dd-bb87-bdd1503c1e78,이호민,RP,20,55000000,75,52,,R,R,,,,,,,44,4.6000000000000005,4.485714285714286,8.428571428571429,3.5285714285714285,0,38,threeQuarter
2026,roster,KT,farm,9c5fbec4-8f16-4eab-ae87-a402628c5490,김준서,SS,21,,81,60,,,,380,0.32607142857142857,0.12428571428571429,0.07625000000000001,0.21107142857142858,12,,,,,,,,
2026,roster,KT,farm,2194d643-dbab-4351-b9f6-001b70c30f9c,이민준,CF,20,,79,57,,,,380,0.31642857142857145,0.11571428571428571,0.07250000000000001,0.21642857142857144,10,,,,,,,,
2026,roster,KT,farm,99816010-80b4-4294-8969-7f0ca3f3cc61,박태양,SP,21,,83,58,,,,,,,,,,114,5.05,4.871428571428572,6.982142857142857,3.882142857142857,19,22,threeQuarter
2026,roster,KT,farm,0ab25b7f-4d3a-458e-ade2-4d1d989b1e5c,최민호,C,22,,73,55,,,,380,0.31,0.11,0.07,0.22,2,,,,,,,,
2026,roster,KT,farm,00717f99-52c1-4c16-a12c-d0126c2da195,김서준,SP,20,,80,54,,,,,,,,,,109,5.25,5.042857142857143,6.339285714285714,4.039285714285715,18,22,threeQuarter
2026,roster,KT,farm,f69ea7e2-80b9-4add-b535-620c5f66d11e,한지우,3B,21,,75,53,,,,380,0.30357142857142855,0.10428571428571429,0.0675,0.22357142857142856,1,,,,,,,,
2026,roster,KT,farm,cccefd82-818f-4a67-8a17-e45aa43e1700,오태민,RP,22,,72,52,,,,,,,,,,36,5.3500000000000005,5.128571428571428,6.017857142857143,4.117857142857143,0,34,overhand
2026,roster,KT,farm,8781e536-56c2-4ec0-8ec1-44189317391e,정민재,RF,20,,74,51,,,,380,0.29714285714285715,0.09857142857142857,0.065,0.22714285714285715,1,,,,,,,,
2026,roster,KT,farm,20afd6b9-313d-4726-a1e2-c19c120d5977,윤서영,RP,19,,71,50,,,,,,,,,,35,5.45,5.214285714285714,5.696428571428571,4.196428571428571,0,34,overhand
2026,roster,KT,farm,76e90fea-8041-4f9a-93f2-0aca10146f6e,장우진,2B,21,,73,49,,,,380,0.2907142857142857,0.09285714285714286,0.0625,0.2307142857142857,3,,,,,,,,
2026,roster,KT,farm,9f2108ae-9b5e-49d1-be92-3fb06156ea44,신동욱,SP,20,,77,48,,,,,,,,,,100,5.55,5.3,5.375,4.275,17,21,overhand
2026,roster,KT,farm,bcfc8625-504f-4aab-a404-ec1daab5cb97,박재민,LF,19,,72,47,,,,380,0.2842857142857143,0.08714285714285715,0.060000000000000005,0.2342857142857143,0,,,,,,,,
2026,roster,KT,farm,0a5c7ff7-6420-467f-b963-0aadca0b814c,김태우,RP,21,,70,46,,,,,,,,,,33,5.65,5.385714285714286,5.053571428571429,4.353571428571429,0,32,threeQuarter
2026,roster,KT,farm,4d38cc00-6887-498f-8b90-e7efa721dc9d,이우진,1B,20,,71,45,,,,380,0.27785714285714286,0.08142857142857143,0.05750000000000001,0.23785714285714285,0,,,,,,,,
2026,roster,KT,farm,8ae77c9c-b537-4de5-a177-acf0343874b1,배재훈,DH,22,,77,58,,,,380,0.3196428571428571,0.11857142857142858,0.07375000000000001,0.21464285714285714,3,,,,,,,,
2026,roster,KT,farm,972c93d3-2534-4326-9cfb-e5509d35e40d,송우진,SS,19,,81,56,,,,380,0.3132142857142857,0.11285714285714286,0.07125000000000001,0.21821428571428572,9,,,,,,,,
2026,roster,KT,farm,478ed98f-213c-4374-80d4-57a64c2e4113,임성민,CF,20,,78,55,,,,380,0.31,0.11,0.07,0.22,8,,,,,,,,
2026,roster,KT,farm,eff766c7-8950-4a4e-b926-144d5b439e01,황도현,C,21,,73,54,,,,380,0.3067857142857143,0.10714285714285714,0.06875,0.22178571428571428,2,,,,,,,,
2026,roster,KT,farm,0ace10b0-f5be-4a5e-85e2-83ab11cf6239,민준혁,3B,20,,75,53,,,,380,0.30357142857142855,0.10428571428571429,0.0675,0.22357142857142856,1,,,,,,,,
2026,roster,KT,farm,eb0e8010-317d-4ec5-93a8-b3a37297a70b,표지민,RF,19,,76,52,,,,380,0.3003571428571429,0.10142857142857142,0.06625,0.22535714285714287,1,,,,,,,,
2026,roster,KT,farm,c5a0968f-2dde-4a82-8118-6c72b73a0294,고태민,2B,22,,72,51,,,,380,0.29714285714285715,0.09857142857142857,0.065,0.22714285714285715,5,,,,,,,,
2026,roster,KT,farm,c83d8783-d8de-4697-932e-991a5b10a62e,나균안,SP,21,,80,57,,,,,,,,,,113,5.1000000000000005,4.914285714285715,6.821428571428571,3.9214285714285713,18,22,threeQuarter
2026,roster,KT,farm,20499ced-6aed-446c-9702-f4f1b4af610b,유승민,SP,20,,79,54,,,,,,,,,,109,5.25,5.042857142857143,6.339285714285714,4.039285714285715,18,22,threeQuarter
2026,roster,KT,farm,1d7999a7-e8fa-40f4-aac6-1981c7e2d037,차민호,RP,19,,71,50,,,,,,,,,,35,5.45,5.214285714285714,5.696428571428571,4.196428571428571,0,34,threeQuarter
2026,roster,KT,farm,aaa202c9-0616-4454-9b92-c8aeaa9b93ba,허태양,RP,22,,70,49,,,,,,,,,,35,5.5,5.257142857142857,5.535714285714286,4.235714285714286,0,33,threeQuarter
2026,roster,KT,farm,88440e1a-10d5-45c6-a9f8-85bc3784c861,신동현,LF,18,,77,48,,,,380,0.2875,0.09,0.061250000000000006,0.2325,0,,,,,,,,
2026,roster,KT,farm,b91c1f5d-a03f-49a5-9dcf-a744882c41a7,조민재,RP,21,,69,47,,,,,,,,,,34,5.6000000000000005,5.3428571428571425,5.214285714285714,4.314285714285714,0,33,threeQuarter
2026,roster,KT,farm,be572fe9-8784-4b50-8f7c-3c7697d2d4c6,강우성,RP,20,,68,46,,,,,,,,,,33,5.65,5.385714285714286,5.053571428571429,4.353571428571429,0,32,sidearm
2026,roster,두산,first,7dc29782-9c28-4ee1-96a1-cbe461400a79,양의지,C,39,4200000000,,57,,R,R,273,0.35675,0.174,0.08058608058608059,0.11721611721611722,0,,,,,,,,
